story_date,year,month,day,Time,headline,topic label,first_time_appear_eventbased,official view,Response,Renmin Daily,Renmin Daily Content,Notes
12/29/2019,2019,12,29,M,中国立法防医闹,Government acts,0,1,,1,1,
12/29/2019,2019,12,29,M,患者家属没有任何愧疚,Social scandal,0,,1,,,
12/29/2019,2019,12,29,M,为什么很多司机不办ETC,Social affairs,0,,,,,
12/29/2019,2019,12,29,M,黑龙江发现陨石坑冰川遗址,Achievements,1,,,,,
12/29/2019,2019,12,29,M,攻破骗子后台理工男协助办案,Social affairs,1,,,,,
12/29/2019,2019,12,29,M,宁夏首条高铁开通,Achievements,1,,,,,
12/29/2019,2019,12,29,E,央视曝光考研作弊利益链,Social scandal,1,1,,,,
12/29/2019,2019,12,29,E,CGTN记者揭西方涉疆涉恐双重标准,International affairs (China related),1,1,,,,
12/29/2019,2019,12,29,E,医院辟谣未对杀医者家属免费治疗,Social scandal,1,,1,1,1,
12/29/2019,2019,12,29,E,6万辆共享单车挤爆两大停车场,Social affairs,1,,,,,
12/29/2019,2019,12,29,E,北方多地将在瑟瑟发抖中结束2019年,Social affairs - environment,1,,,,,
12/29/2019,2019,12,29,E,2019我国离婚数量或再创新高,Social affairs - trends,1,,,,,
12/29/2019,2019,12,29,E,2025年社保卡将覆盖全国,Social affairs - trends,1,,,,,
12/29/2019,2019,12,29,E,禁止任何人威胁医护人员人身安全,Government acts,0,1,,,,
12/29/2019,2019,12,29,E,医患关系愈发紧张的原因,Social affairs,0,,1,,,
12/30/2019,2019,12,30,M,重庆被砸艺考生父母选择原谅,Bizzare,0,,1,,,
12/30/2019,2019,12,30,M,韩国议会又打起来了,International news (non-China),1,,,,,
12/30/2019,2019,12,30,M,央视曝光考研作弊利益链,Social scandal,0,1,,,,
12/30/2019,2019,12,30,M,全国铁路大调图,Social affairs,1,,,,,
12/30/2019,2019,12,30,M,京张高铁今日开通,Social affairs,1,,,1,1,
12/30/2019,2019,12,30,M,世界上首座进入奥运村的高铁站,Social affairs,1,,,,,
12/30/2019,2019,12,30,M,北京房价真降了,Social affairs - economics,1,,,,,
12/30/2019,2019,12,30,M,龙港小学老师体罚学生被停职,Social scandal,1,,,,,
12/30/2019,2019,12,30,M,油价迎今年最后一次调价,Social affairs - economics,1,,,1,1,
12/30/2019,2019,12,30,M,北京大风,Social affairs - environment,1,,,,,
12/30/2019,2019,12,30,M,CGTN记者揭西方涉疆涉恐双重标准,International affairs (China related),0,1,,,,
12/30/2019,2019,12,30,M,2019我国离婚数量或再创新高,Social affairs - trends,0,,,,,
12/30/2019,2019,12,30,M,新消防员强忍泪水与家人分别,Role model,1,,,,,
12/30/2019,2019,12,30,M,莫斯科用人造雪迎新年,International news (non-China),1,,,,,
12/30/2019,2019,12,30,M,北方多地将在瑟瑟发抖中结束2019年,Social affairs - environment,0,,,,,
12/30/2019,2019,12,30,E,人人正式回归社交市场,Social affairs - economics,1,,,,,
12/30/2019,2019,12,30,E,因航班延误维也纳乐队机场即兴演奏,Social affairs,1,,,,,
12/30/2019,2019,12,30,E,北京首例校门口咸猪手入罪案件,Crime & court,1,,,,,
12/30/2019,2019,12,30,E,3人攀爬巨蟒峰打26枚岩钉,Social scandal,1,,,,,
12/30/2019,2019,12,30,E,两名中国游客在菲律宾溺亡,Diaspora,1,,,,,
12/30/2019,2019,12,30,E,非寄宿制中小学不得设食品小卖部,Social affairs - local policy ,1,,,,,
12/30/2019,2019,12,30,E,外国人回国后太难了,Bizzare,1,,,,,
12/30/2019,2019,12,30,E,外交部劝美国手别伸太长容易闪着腰,International affairs (China-US),1,1,,1,1,
12/30/2019,2019,12,30,E,信阳老人遇阻猝死案宣判,Crime & court,1,,,,,
12/30/2019,2019,12,30,E,烟台下雪,Social affairs - environment,1,,,,,
12/30/2019,2019,12,30,E,2030年中国人期望寿命,Social affairs - trends,1,,,,,
12/30/2019,2019,12,30,E,路灯变身5G基站,Achievements,1,,,,,
12/30/2019,2019,12,30,E,云南检方通报丽江反杀案,Crime & court,1,,,,,
12/31/2019,2019,12,31,M,元旦施行的新规,Government acts,1,,,1,1,
12/31/2019,2019,12,31,M,NASA发现宇宙雪花群,International news (non-China),1,,,,,
12/31/2019,2019,12,31,M,操场埋尸案原校长高喊我错了,Crime & court,1,1,1,,,
12/31/2019,2019,12,31,M,中国游客溺亡涉事船只缺救生设备,Diaspora,0,,1,,,
12/31/2019,2019,12,31,M,东京奥运场馆发现致癌物质,International news (non-China),1,,,,,
12/31/2019,2019,12,31,M,山西晋城一在建隧道塌方,Social affairs - disaster,1,,,,,
12/31/2019,2019,12,31,M,环保少女指责父母是伪君子,International news (non-China),1,,,,,
12/31/2019,2019,12,31,M,研究太极拳治糖尿病获880万经费,Bizzare,1,,,,,
12/31/2019,2019,12,31,M,非寄宿制中小学不得设食品小卖部,Social affairs - local policy ,1,,,,,
12/31/2019,2019,12,31,M,联想副总裁常程离职,Social affairs - celebrity,1,,,,,
12/31/2019,2019,12,31,M,3人攀爬巨蟒峰打26枚岩钉,Social scandal,0,,,,,
12/31/2019,2019,12,31,M,民航总医院就杨文医生被害事件发布通报,Social scandal,0,,1,1,1,
12/31/2019,2019,12,31,M,中俄两国元首互致新年贺电,International affairs (China related),1,,,,,
12/31/2019,2019,12,31,M,德国柏林市中心发生枪击案,International news (non-China),1,,,,,
12/31/2019,2019,12,31,M,人人正式回归社交市场,Social affairs - economics,0,,,,,
12/31/2019,2019,12,31,E,2019年度汉字,Social affairs - trends,1,,,,,
12/31/2019,2019,12,31,E,林郑月娥慰问香港警队,Hong Kong,1,,,,,
12/31/2019,2019,12,31,E,死者家属不认同丽江反杀案撤诉,Crime & court,1,,,,,
12/31/2019,2019,12,31,E,元旦施行的新规,Government acts,0,,,1,1,
12/31/2019,2019,12,31,E,春节假期或有4.5亿人次出游,Social affairs - trends,1,,,,,
12/31/2019,2019,12,31,E,2019全国电影总票房,Social affairs - economics,1,,,,,
